Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Euro-Par 2021: Parallel Processing Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-031-06156-1","Ricardo ChavesDora B. HerasAleksandar IlicDidem UnatRosa M. BadiaAndrea BraccialiPatrick DiehlDr. Anshu DubeyOh SangyoonStephen L. ScottLaura Ricci","2022","http://link.springer.com/book/10.1007/978-3-031-06156-1","Book"
"User Experience Design in the Era of Automated Driving","Studies in Computational Intelligence","","","","10.1007/978-3-030-77726-5","Prof. Dr. Andreas RienerProf. Dr. Myounghoon JeonDr. Ignacio Alvarez","2022","http://link.springer.com/book/10.1007/978-3-030-77726-5","Book"
"Practical Simulation in Urology","","","","","10.1007/978-3-030-88789-6","Chandra Shekhar BiyaniBen Van CleynenbreugelAlexandre Mottrie","2022","http://link.springer.com/book/10.1007/978-3-030-88789-6","Book"
"Human Work Interaction Design. Artificial Intelligence and Designing for a Positive Work Experience in a Low Desire Society","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-031-02904-2","Ganesh BhutkarBarbara R. BarricelliQin XiangangProf. Torkil ClemmensenFrederica GonçalvesProf. José Abdelnour-NoceraArminda LopesFei LyuRonggang ZhouWenjun Hou","2022","http://link.springer.com/book/10.1007/978-3-031-02904-2","Book"
"Explainable AI and Other Applications of Fuzzy Techniques","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-82099-2","Julia RayzVictor RaskinScott DickVladik Kreinovich","2022","http://link.springer.com/book/10.1007/978-3-030-82099-2","Book"
"Advances in Internet, Data & Web Technologies","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-3-030-95903-6","Prof. Leonard BarolliDr. Elis KullaDr. Makoto Ikeda","2022","http://link.springer.com/book/10.1007/978-3-030-95903-6","Book"
"A systematic mapping of semi-formal and formal methods in requirements engineering of industrial Cyber-Physical systems","Journal of Intelligent Manufacturing","","33","6","10.1007/s10845-021-01753-8","Farzana ZahidAwais TanveerMatthew M. Y. KuoRoopak Sinha","2022","http://link.springer.com/article/10.1007/s10845-021-01753-8","Article"
"Security-Related Obstructability in Process-Aware Information Systems","Obstructions in Security-Aware Business Processes","","","","10.1007/978-3-658-38154-7_2","Julius Holderer","2022","http://link.springer.com/chapter/10.1007/978-3-658-38154-7_2","Chapter"
"Big-Data-Analytics in Astronomy, Science, and Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-030-96600-3","Shelly SachdevaYutaka WatanobeProf. Subhash Bhalla","2022","http://link.springer.com/book/10.1007/978-3-030-96600-3","Book"
"Participative Urban Health and Healthy Aging in the Age of AI","Lecture Notes in Computer Science","","","","10.1007/978-3-031-09593-1","Hamdi AloulouProf. Bessam AbdulrazakAntoine de Marassé-EnoufMounir Mokhtari","2022","http://link.springer.com/book/10.1007/978-3-031-09593-1","Book"
"Model-based ideal testing of hardware description language (HDL) programs","Software and Systems Modeling","","21","3","10.1007/s10270-021-00934-6","Onur KilinccekerErcument TurkFevzi BelliMoharram Challenger","2022","http://link.springer.com/article/10.1007/s10270-021-00934-6","Article"
"Remote Sensing of Agriculture and Land Cover/Land Use Changes in South and Southeast Asian Countries","","","","","10.1007/978-3-030-92365-5","Dr. Krishna Prasad VadrevuDr. Thuy Le ToanDr. Shibendu Shankar RayDr. Chris Justice","2022","http://link.springer.com/book/10.1007/978-3-030-92365-5","Book"
"An approach for performance requirements verification and test environments generation","Requirements Engineering","","","","10.1007/s00766-022-00379-3","Waleed AbdeenXingru ChenMichael Unterkalmsteiner","2022","http://link.springer.com/article/10.1007/s00766-022-00379-3","Article"
"Handbook of the Cerebellum and Cerebellar Disorders","","","","","10.1007/978-3-030-23810-0","Dr. Mario U. MantoDonna L. GruolJeremy D. SchmahmannNoriyuki KoibuchiDr. Roy V. Sillitoe","2022","http://link.springer.com/referencework/10.1007/978-3-030-23810-0","ReferenceWork"
"Digital Disruption in Healthcare","Healthcare Delivery in the Information Age","","","","10.1007/978-3-030-95675-2","Nilmini WickramasingheSuresh ChalasaniElliot Sloane","2022","http://link.springer.com/book/10.1007/978-3-030-95675-2","Book"
"Gerontechnology IV","Lecture Notes in Bioengineering","","","","10.1007/978-3-030-97524-1","José García-AlonsoProf. Dr. César Fonseca","2022","http://link.springer.com/book/10.1007/978-3-030-97524-1","Book"
"Internet of Things. Technology and Applications","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-030-96466-5","Prof. Dr. Luis M. Camarinha-MatosGeert HeijenkProf. Srinivas KatkooriLeon Strous","2022","http://link.springer.com/book/10.1007/978-3-030-96466-5","Book"
"Warranty Chain Management","Management for Professionals","","","","10.1007/978-981-19-2104-9","Dr. Albert Liao","2022","http://link.springer.com/book/10.1007/978-981-19-2104-9","Book"
"Checking security compliance between models and code","Software and Systems Modeling","","","","10.1007/s10270-022-00991-5","Katja TumaSven PeldszusDaniel StrüberRiccardo ScandariatoJan Jürjens","2022","http://link.springer.com/article/10.1007/s10270-022-00991-5","Article"
"Image and Graphics Technologies and Applications","Communications in Computer and Information Science","","","","10.1007/978-981-19-5096-4","Yongtian WangProf. Dr. Huimin MaYuxin PengProf. Yue LiuDr. Ran He","2022","http://link.springer.com/book/10.1007/978-981-19-5096-4","Book"
"Database and Expert Systems Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-031-12423-5","Prof. Dr. Christine StraussAlfredo CuzzocreaGabriele KotsisProf. Dr. A Min TjoaIsmail Khalil","2022","http://link.springer.com/book/10.1007/978-3-031-12423-5","Book"
"Brainlesion: Glioma, Multiple Sclerosis, Stroke and Traumatic Brain Injuries","Lecture Notes in Computer Science","","","","10.1007/978-3-031-08999-2","Alessandro CrimiPh.D. Spyridon Bakas","2022","http://link.springer.com/book/10.1007/978-3-031-08999-2","Book"
"Advances in Big Data Analytics","","","","","10.1007/978-981-16-3607-3","Prof. Yong Shi","2022","http://link.springer.com/book/10.1007/978-981-16-3607-3","Book"
"Artificial Intelligence for 6G","","","","","10.1007/978-3-030-95041-5","Dr. Haesik Kim","2022","http://link.springer.com/book/10.1007/978-3-030-95041-5","Book"
"Data Science-Based Full-Lifespan Management of Lithium-Ion Battery","Green Energy and Technology","","","","10.1007/978-3-031-01340-9","Kailong LiuYujie WangXin Lai","2022","http://link.springer.com/book/10.1007/978-3-031-01340-9","Book"
"Smart Technologies for Energy and Environmental Sustainability","Green Energy and Technology","","","","10.1007/978-3-030-80702-3","Dr. Parul AgarwalDr. Mamta MittalDr. Jawed AhmedDr. Sheikh Mohammad Idrees","2022","http://link.springer.com/book/10.1007/978-3-030-80702-3","Book"
"Pattern Recognition","Lecture Notes in Computer Science","","","","10.1007/978-3-031-07750-0","Prof. Dr. Osslan Osiris Vergara-VillegasVianey Guadalupe Cruz-SánchezJuan Humberto Sossa-AzuelaDr. Jesús Ariel Carrasco-OchoaJosé Francisco Martínez-TrinidadJosé Arturo Olvera-López","2022","http://link.springer.com/book/10.1007/978-3-031-07750-0","Book"
"Formal requirements modeling for cyber-physical systems engineering: an integrated solution based on FORM-L and Modelica","Requirements Engineering","","27","1","10.1007/s00766-021-00359-z","Daniel BouskelaAlberto FalconeAlfredo GarroAudrey JardinMartin OtterNguyen ThuyAndrea Tundis","2022","http://link.springer.com/article/10.1007/s00766-021-00359-z","Article"
"Multi-model-Based Decision Support in Pandemic Management","Handbook of Model-Based Systems Engineering","","","","10.1007/978-3-030-27486-3_67-1","A. M. MadniN. AugustineC. MadniM. Sievers","2022","http://link.springer.com/referenceworkentry/10.1007/978-3-030-27486-3_67-1","ReferenceWorkEntry"
"Cybersecurity in Poland","","","","","10.1007/978-3-030-78551-2","Univ.-Prof. Katarzyna Chałubińska-JentkiewiczPh.D. Filip RadoniewiczUniv.-Prof. Tadeusz Zieliński","2022","http://link.springer.com/book/10.1007/978-3-030-78551-2","Book"
"Zero Waste Biorefinery","Energy, Environment, and Sustainability","","","","10.1007/978-981-16-8682-5","Yogalakshmi Kadapakkam NandabalanDr. Vinod Kumar GargDr. Nitin K. LabhsetwarDr. Anita Singh","2022","http://link.springer.com/book/10.1007/978-981-16-8682-5","Book"
"Agents and Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-031-10161-8","Ana Paula RochaLuc SteelsJaap van den Herik","2022","http://link.springer.com/book/10.1007/978-3-031-10161-8","Book"
"Computational Science and Its Applications – ICCSA 2022 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-031-10545-6","Prof. Dr. Osvaldo GervasiBeniamino MurganteSanjay MisraAna Maria A. C. RochaDr. Chiara Garau","2022","http://link.springer.com/book/10.1007/978-3-031-10545-6","Book"
"Emerging Information Security and Applications","Communications in Computer and Information Science","","","","10.1007/978-3-030-93956-4","Dr. Weizhi MengSokratis K. Katsikas","2022","http://link.springer.com/book/10.1007/978-3-030-93956-4","Book"
"Advanced Information Systems Engineering Workshops","Lecture Notes in Business Information Processing","","","","10.1007/978-3-031-07478-3","Dr. Jennifer HorkoffProf. Estefania SerralJelena Zdravkovic","2022","http://link.springer.com/book/10.1007/978-3-031-07478-3","Book"
"Integration of Constraint Programming, Artificial Intelligence, and Operations Research","Lecture Notes in Computer Science","","","","10.1007/978-3-031-08011-1","Pierre Schaus","2022","http://link.springer.com/book/10.1007/978-3-031-08011-1","Book"
"SoSyM reflections: the 2021 'state of the journal' report","Software and Systems Modeling","","21","1","10.1007/s10270-022-00979-1","Huseyin ErginJeff GrayBernhard RumpeMartin Schindler","2022","http://link.springer.com/article/10.1007/s10270-022-00979-1","Article"
"Machine Learning and Artificial Intelligence with Industrial Applications","Management and Industrial Engineering","","","","10.1007/978-3-030-91006-8","Dr. Diego CarouAntonio SartalProf. Dr. J. Paulo Davim","2022","http://link.springer.com/book/10.1007/978-3-030-91006-8","Book"
"Software Defined Internet of Everything","Internet of Things","","","","10.1007/978-3-030-89328-6","Dr. Gagangeet Singh AujlaSahil GargKuljeet KaurDr. Biplab Sikdar","2022","http://link.springer.com/book/10.1007/978-3-030-89328-6","Book"
"Decision Support Systems XII: Decision Support Addressing Modern Industry, Business, and Societal Needs","Lecture Notes in Business Information Processing","","","","10.1007/978-3-031-06530-9","Ana Paula Cabral Seixas CostaJason PapathanasiouUchitha JayawickramaDaouda Kamissoko","2022","http://link.springer.com/book/10.1007/978-3-031-06530-9","Book"
"Highly-Distributed Systems","","","","","10.1007/978-3-030-92829-2","Prof. Dr. Andriy LuntovskyyDr. Dietbert Gütter","2022","http://link.springer.com/book/10.1007/978-3-030-92829-2","Book"
"Exploring Digital Resilience","Lecture Notes in Information Systems and Organisation","","","","10.1007/978-3-031-10902-7","Prof. Roberta CuelProf. Diego PonteProf. Francesco Virili","2022","http://link.springer.com/book/10.1007/978-3-031-10902-7","Book"
"Bio-inspired Systems and Applications: from Robotics to Ambient Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-031-06527-9","José Manuel Ferrández VicenteJosé Ramón Álvarez-SánchezFélix de la Paz LópezHojjat Adeli","2022","http://link.springer.com/book/10.1007/978-3-031-06527-9","Book"
"AI-empowered Knowledge Management","Studies in Big Data","","","","10.1007/978-981-19-0316-8","Dr. Soumi MajumderDr. Nilanjan Dey","2022","http://link.springer.com/book/10.1007/978-981-19-0316-8","Book"
"Climate Change, Natural Resources and Sustainable Environmental Management","Environmental Earth Sciences","","","","10.1007/978-3-031-04375-8","Prof. Dr. Hüseyin GökçekuşAssoc. Prof. Youssef Kassem","2022","http://link.springer.com/book/10.1007/978-3-031-04375-8","Book"
"Artificial Intelligence in Education: Emerging Technologies, Models and Applications","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-981-16-7527-0","Dr. Eric C. K. ChengDr. Rekha B. KoulDr. Tianchong WangDr. Xinguo Yu","2022","http://link.springer.com/book/10.1007/978-981-16-7527-0","Book"
"The Semantic Web: ESWC 2022 Satellite Events","Lecture Notes in Computer Science","","","","10.1007/978-3-031-11609-4","Paul GrothAnisa RulaJodi SchneiderDr. Ilaria TiddiProf. Elena SimperlPanos AlexopoulosRinke HoekstraDr. Mehwish AlamDr. Anastasia DimouMinna Tamper","2022","http://link.springer.com/book/10.1007/978-3-031-11609-4","Book"
"MBSE Methodologies","Handbook of Model-Based Systems Engineering","","","","10.1007/978-3-030-27486-3_12-1","Jeff A. EstefanTim Weilkiens","2022","http://link.springer.com/referenceworkentry/10.1007/978-3-030-27486-3_12-1","ReferenceWorkEntry"
"Complex System Governance","Topics in Safety, Risk, Reliability and Quality","","","","10.1007/978-3-030-93852-9","Prof. Charles B. KeatingProf. Polinpapilinho F. KatinaProf. Charles W. Chesterman Jr.Prof. James C. Pyne","2022","http://link.springer.com/book/10.1007/978-3-030-93852-9","Book"
"Bridging Human Intelligence and Artificial Intelligence","Educational Communications and Technology: Issues and Innovations","","","","10.1007/978-3-030-84729-6","Mark V. AlbertLin LinDr. Michael J. SpectorLemoyne S. Dunn","2022","http://link.springer.com/book/10.1007/978-3-030-84729-6","Book"
"Intelligent Transport Systems","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-97603-3","Ana Lúcia MartinsJoao C FerreiraAlexander Kocian","2022","http://link.springer.com/book/10.1007/978-3-030-97603-3","Book"
"Prediction and Causality in Econometrics and Related Topics","Studies in Computational Intelligence","","","","10.1007/978-3-030-77094-5","Nguyen Ngoc ThachProf. Doan Thanh HaProf. Nguyen Duc TrungProf. Vladik Kreinovich","2022","http://link.springer.com/book/10.1007/978-3-030-77094-5","Book"
"Vision-Based Human Activity Recognition","SpringerBriefs in Intelligent Systems","","","","10.1007/978-981-19-2290-9","Dr. Zhongxu HuProf. Chen Lv","2022","http://link.springer.com/book/10.1007/978-981-19-2290-9","Book"
"Medical Image Understanding and Analysis","Lecture Notes in Computer Science","","","","10.1007/978-3-031-12053-4","Dr. Guang YangDr. Angelica Aviles-RiveroMichael RobertsProf. Dr. Carola-Bibiane Schönlieb","2022","http://link.springer.com/book/10.1007/978-3-031-12053-4","Book"
"Survey of Testing Methods and Testbed Development Concerning Internet of Things","Wireless Personal Communications","","123","1","10.1007/s11277-021-09124-5","Shicheng ZhuShunkun YangXiaodong GouYang XuTao ZhangYueliang Wan","2022","http://link.springer.com/article/10.1007/s11277-021-09124-5","Article"
"Online adaptation for autonomous unmanned systems driven by requirements satisfaction model","Software and Systems Modeling","","","","10.1007/s10270-022-00981-7","Yixing LuoYuan ZhouHaiyan ZhaoZhi JinTianwei ZhangYang LiuDanny BarthaudYijun Yu","2022","http://link.springer.com/article/10.1007/s10270-022-00981-7","Article"
"IoT and Cloud Computing for Societal Good","EAI/Springer Innovations in Communication and Computing","","","","10.1007/978-3-030-73885-3","Dr. Jitendra Kumar VermaDr. Deepak SaxenaDr. Vicente González-Prida","2022","http://link.springer.com/book/10.1007/978-3-030-73885-3","Book"
"Climate Adaptation Modelling","Springer Climate","","","","10.1007/978-3-030-86211-4","Claus KondrupPaola MercoglianoAssist. Prof. Francesco BoselloJaroslav MysiakEnrico ScoccimarroAngela RizzoRhian EbreyMarleen de RuiterAd JeukenPaul Watkiss","2022","http://link.springer.com/book/10.1007/978-3-030-86211-4","Book"
"Applications in Electronics Pervading Industry, Environment and Society","Lecture Notes in Electrical Engineering","","","","10.1007/978-3-030-95498-7","Prof. Sergio SaponaraProf. Alessandro De Gloria","2022","http://link.springer.com/book/10.1007/978-3-030-95498-7","Book"
"Distributed Computing and Intelligent Technology","Lecture Notes in Computer Science","","","","10.1007/978-3-030-94876-4","Dr. Raju BapiProf. Sandeep KulkarniSwarup MohalikSathya Peri","2022","http://link.springer.com/book/10.1007/978-3-030-94876-4","Book"
"Computer Science – CACIC 2021","Communications in Computer and Information Science","","","","10.1007/978-3-031-05903-2","Dr. Patricia PesadoGustavo Gil","2022","http://link.springer.com/book/10.1007/978-3-031-05903-2","Book"
"Image Analysis and Processing – ICIAP 2022","Lecture Notes in Computer Science","","","","10.1007/978-3-031-06433-3","Prof. Stan SclaroffCosimo DistanteMarco LeoDr. Giovanni M. FarinellaProf. Dr. Federico Tombari","2022","http://link.springer.com/book/10.1007/978-3-031-06433-3","Book"
"Plant Genomics for Sustainable Agriculture","","","","","10.1007/978-981-16-6974-3","Prof. Ram Lakhan SinghDr. Sukanta MondalDr. Akarsh PariharPradeep Kumar Singh","2022","http://link.springer.com/book/10.1007/978-981-16-6974-3","Book"
"The Handbook of Salutogenesis","","","","","10.1007/978-3-030-79515-3","Maurice B. MittelmarkDr. Georg F. BauerLenneke VaandragerProf. Dr. Jürgen M. PelikanProf. Shifra SagyMonica ErikssonBengt LindströmProf. Dr. Claudia Meier Magistretti","2022","http://link.springer.com/book/10.1007/978-3-030-79515-3","Book"
"Revolutions in Product Design for Healthcare","Design Science and Innovation","","","","10.1007/978-981-16-9455-4","Dr. Karupppasamy SubburajProf. Kamalpreet SandhuSaša Ćuković","2022","http://link.springer.com/book/10.1007/978-981-16-9455-4","Book"
"Technology Application in Tourism in Asia","","","","","10.1007/978-981-16-5461-9","Azizul Hassan","2022","http://link.springer.com/book/10.1007/978-981-16-5461-9","Book"
"Biomedical Visualisation","Advances in Experimental Medicine and Biology","","","","10.1007/978-3-030-87779-8","Prof. Paul M. Rea","2022","http://link.springer.com/book/10.1007/978-3-030-87779-8","Book"
"Bio-Clean Energy Technologies: Volume 1","Clean Energy Production Technologies","","","","10.1007/978-981-16-8090-8","Dr. Pankaj ChowdharyNamita KhannaSoumya PanditRajesh Kumar","2022","http://link.springer.com/book/10.1007/978-981-16-8090-8","Book"
"Electromechanics and Robotics","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-16-2814-6","Dr. Andrey RonzhinDr. Vladislav Shishlakov","2022","http://link.springer.com/book/10.1007/978-981-16-2814-6","Book"
"Machine Learning and Systems Biology in Genomics and Health","","","","","10.1007/978-981-16-5993-5","Dr. Shailza Singh","2022","http://link.springer.com/book/10.1007/978-981-16-5993-5","Book"
"International Conference on Reliable Systems Engineering (ICoRSE) - 2021","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-83368-8","Daniela Doina Cioboată","2022","http://link.springer.com/book/10.1007/978-3-030-83368-8","Book"
"OSAI: A Component-Based Open Software Architecture for Modern Industrial Control Systems","Arabian Journal for Science and Engineering","","47","3","10.1007/s13369-021-06123-3","Yan WangGang ZhuJianqi ShiYanhong HuangXin Guo","2022","http://link.springer.com/article/10.1007/s13369-021-06123-3","Article"
"The Palgrave Handbook of Service Management","","","","","10.1007/978-3-030-91828-6","Bo EdvardssonBård Tronvoll","2022","http://link.springer.com/book/10.1007/978-3-030-91828-6","Book"
"Technological Innovation for Digitalization and Virtualization","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-031-07520-9","Prof. Luis M. Camarinha-Matos","2022","http://link.springer.com/book/10.1007/978-3-031-07520-9","Book"
"Scientific Foundations of Digital Governance and Transformation","Public Administration and Information Technology","","","","10.1007/978-3-030-92945-9","Yannis CharalabidisLeif Skiftenes FlakPh.D. Gabriela Viale Pereira","2022","http://link.springer.com/book/10.1007/978-3-030-92945-9","Book"
"Azure Kubernetes Services with Microservices","","","","","10.1007/978-1-4842-7809-3","Kasam Ahmed ShaikhShailesh S. Agaskar","2022","http://link.springer.com/book/10.1007/978-1-4842-7809-3","Book"
"Web Services – ICWS 2021","Lecture Notes in Computer Science","","","","10.1007/978-3-030-96140-4","Chengzhong XuYunni XiaDr. Yuchao ZhangLiang-Jie Zhang","2022","http://link.springer.com/book/10.1007/978-3-030-96140-4","Book"
"World Internet Development Report 2020","","","","","10.1007/978-981-16-9388-5","","2022","http://link.springer.com/book/10.1007/978-981-16-9388-5","Book"
"Distributed Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-030-94662-3","Prof. Jie ChenJérôme LangProf. Christopher AmatoAssist. Prof. Dengji Zhao","2022","http://link.springer.com/book/10.1007/978-3-030-94662-3","Book"
"Towards a Circular Economy","CSR, Sustainability, Ethics & Governance","","","","10.1007/978-3-030-94293-9","Aldo Alvarez-RiscoMarc A. RosenShyla Del-Aguila-Arcentales","2022","http://link.springer.com/book/10.1007/978-3-030-94293-9","Book"
"Hydrological Modeling","Water Science and Technology Library","","","","10.1007/978-3-030-81358-1","Dr. Ramakar JhaV. P. SinghDr. Vivekanand SinghDr. L. B. RoyAssist. Prof. Roshni Thendiyath","2022","http://link.springer.com/book/10.1007/978-3-030-81358-1","Book"
"Virtual and Augmented Reality for Automobile Industry: Innovation Vision and Applications","Studies in Systems, Decision and Control","","","","10.1007/978-3-030-94102-4","Prof. Aboul Ella HassanienDr. Deepak GuptaProf. Ashish KhannaProf. Adam Slowik","2022","http://link.springer.com/book/10.1007/978-3-030-94102-4","Book"
"A Feasibility-Evaluation Method on Antenna Driving Scheme Based on MBSE","Proceedings of the Eighth Asia International Symposium on Mechatronics","","","","10.1007/978-981-19-1309-9_90","Z. P. ChenY. W. WanC. G. LiY. H. He","2022","http://link.springer.com/chapter/10.1007/978-981-19-1309-9_90","Chapter"
"Health Monitoring, Machine Learning, and Digital Twin for LED Degradation Analysis","Reliability of Organic Compounds in Microelectronics and Optoelectronics","","","","10.1007/978-3-030-81576-9_6","Mesfin Seid IbrahimZhou JingJiajie Fan","2022","http://link.springer.com/chapter/10.1007/978-3-030-81576-9_6","Chapter"
"Digital Twin – Fundamental Concepts to Applications in Advanced Manufacturing","Springer Series in Advanced Manufacturing","","","","10.1007/978-3-030-81815-9","Prof. Dr. Surjya Kanta PalDebasish MishraDr. Arpan PalProf. Dr. Samik DuttaProf. Dr. Debashish ChakravartyDr. Srikanta Pal","2022","http://link.springer.com/book/10.1007/978-3-030-81815-9","Book"
"Perspectives on Digital Humanism","","","","","10.1007/978-3-030-86144-5","Hannes WerthnerErich PremEdward A. LeeCarlo Ghezzi","2022","http://link.springer.com/book/10.1007/978-3-030-86144-5","Book"
"Service-Oriented and Cloud Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-031-04718-3","Dr. Fabrizio MontesiGeorge Angelos PapadopoulosWolf Zimmermann","2022","http://link.springer.com/book/10.1007/978-3-031-04718-3","Book"
"ArtsIT, Interactivity and Game Creation","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-95531-1","Prof. Dr. Matthias WölfelDr. Johannes BernhardtSonja Thiel","2022","http://link.springer.com/book/10.1007/978-3-030-95531-1","Book"
"Intelligent Infrastructure in Transportation and Management","Studies in Infrastructure and Control","","","","10.1007/978-981-16-6936-1","Dr. Jiten ShahDr. Shriniwas S. ArkatkarDr. Pravin Jadhav","2022","http://link.springer.com/book/10.1007/978-981-16-6936-1","Book"
"Application and Theory of Petri Nets and Concurrency","Lecture Notes in Computer Science","","","","10.1007/978-3-031-06653-5","Dr. Luca BernardinelloProf. Laure Petrucci","2022","http://link.springer.com/book/10.1007/978-3-031-06653-5","Book"
"Water and Life in Tonle Sap Lake","","","","","10.1007/978-981-16-6632-2","Dr. Chihiro YoshimuraDr. Rajendra KhanalUk Sovannara","2022","http://link.springer.com/book/10.1007/978-981-16-6632-2","Book"
"Environmental Alteration Leads to Human Disease","Sustainable Development Goals Series","","","","10.1007/978-3-030-83160-8","Prof. Dr. Vittorio IngegnoliDr. Francesco LombardoProf. Giuseppe La Torre","2022","http://link.springer.com/book/10.1007/978-3-030-83160-8","Book"
"Large Countries’ Development Path: Experience and Theory","","","","","10.1007/978-981-16-5695-8","Prof. Yao Ouyang","2022","http://link.springer.com/book/10.1007/978-981-16-5695-8","Book"
"Design, User Experience, and Usability: Design Thinking and Practice in Contemporary and Emerging Technologies","Lecture Notes in Computer Science","","","","10.1007/978-3-031-05906-3","Marcelo M. SoaresDr. Elizabeth RosenzweigDr. Aaron Marcus","2022","http://link.springer.com/book/10.1007/978-3-031-05906-3","Book"
"Sustainable Development Goals and Pandemic Planning","","","","","10.1007/978-981-16-6734-3","Dr. Venkatachalam AnbumozhiKaliappa KalirajanProf. Fukunari Kimura","2022","http://link.springer.com/book/10.1007/978-981-16-6734-3","Book"
"Construction Safety Early Warning System of Power Transmission and Transformation Project Based on GIM","2021 International Conference on Big Data Analytics for Cyber-Physical System in Smart City","","","","10.1007/978-981-16-7469-3_15","Xin LiuLianyue ZhengYue YangXinyu Zhao","2022","http://link.springer.com/chapter/10.1007/978-981-16-7469-3_15","Chapter"
"Artificial Intelligence/Machine Learning in Nuclear Medicine and Hybrid Imaging","","","","","10.1007/978-3-031-00119-2","Prof. Dr. Patrick Veit-HaibachProf. Dr. Ken Herrmann","2022","http://link.springer.com/book/10.1007/978-3-031-00119-2","Book"
"Cyber-Physical Systems in the Context of Industry 4.0: A Review, Categorization and Outlook","Information Systems Frontiers","","","","10.1007/s10796-022-10252-x","Sascha Julian OksMax JalowskiMichael LechnerStefan MirschbergerMarion MerkleinBirgit Vogel-HeuserKathrin M. Möslein","2022","http://link.springer.com/article/10.1007/s10796-022-10252-x","Article"
"Empirical analysis of the tool support for software product lines","Software and Systems Modeling","","","","10.1007/s10270-022-01011-2","José Miguel HorcasMónica PintoLidia Fuentes","2022","http://link.springer.com/article/10.1007/s10270-022-01011-2","Article"
"Modeling of Road Traffic Events","","","","","10.1007/978-3-030-91398-4","Prof. Jerzy KisilowskiDr. Jarosław Zalewski","2022","http://link.springer.com/book/10.1007/978-3-030-91398-4","Book"
"Formal Analysis by Abstract Interpretation","SpringerBriefs in Applied Sciences and Technology","","","","10.1007/978-3-030-91153-9","Dr. Benjamin Aziz","2022","http://link.springer.com/book/10.1007/978-3-030-91153-9","Book"
"Glycosylation","Methods in Molecular Biology","","","","10.1007/978-1-0716-1685-7","Prof. Gavin P. Davey","2022","http://link.springer.com/book/10.1007/978-1-0716-1685-7","Book"
"Real-Time Cyber-Physical Systems: State-of-the-Art and Future Trends","Handbook of Real-Time Computing","","","","10.1007/978-981-4585-87-3_37-2","Mehdi KorkiJiong JinYu-Chu Tian","2022","http://link.springer.com/referenceworkentry/10.1007/978-981-4585-87-3_37-2","ReferenceWorkEntry"
"6th EAI International Conference on Management of Manufacturing Systems","EAI/Springer Innovations in Communication and Computing","","","","10.1007/978-3-030-96314-9","Dr. Lucia KnapčíkováProf. Dragan Peraković","2023","http://link.springer.com/book/10.1007/978-3-030-96314-9","Book"
"Agricultural Biotechnology in Sub-Saharan Africa","","","","","10.1007/978-3-031-04349-9","Dr. John Edward Otieno RegeDr. Keith Sones","2022","http://link.springer.com/book/10.1007/978-3-031-04349-9","Book"
"Spatiotemporal Transportation Economics Development: Theories and Practices in China and Beyond","","","","","10.1007/978-981-16-8197-4","Hongchang Li","2022","http://link.springer.com/book/10.1007/978-981-16-8197-4","Book"
"Research on Value Creation of Engineering Project from the Perspective of Knowledge Creation Fusion—Based on Stakeholder Theory","Journal of the Knowledge Economy","","","","10.1007/s13132-022-00963-6","Gaosheng YangGanghui MiaoXiaoli ZhangQiuhao Xie","2022","http://link.springer.com/article/10.1007/s13132-022-00963-6","Article"
"Assurance Case Property Checking with MMINT-A and OCL","Recent Trends and Advances in Model Based Systems Engineering","","","","10.1007/978-3-030-82083-1_30","Nick L. S. FungSahar KokalyAlessio Di SandroMarsha Chechik","2022","http://link.springer.com/chapter/10.1007/978-3-030-82083-1_30","Chapter"
"How assurance case development and requirements engineering interplay: a study with practitioners","Requirements Engineering","","27","2","10.1007/s00766-022-00375-7","Camilo AlmendraCarla SilvaLuiz Eduardo G. MartinsJohnny Marques","2022","http://link.springer.com/article/10.1007/s00766-022-00375-7","Article"
"Innovations in Learning and Technology for the Workplace and Higher Education","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-90677-1","Dr. David GuralnickProf. Dr. Michael E. AuerProf. Dr. Antonella Poce","2022","http://link.springer.com/book/10.1007/978-3-030-90677-1","Book"
