Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Standardization of Generic Architecture for Autonomous Driving: A Reality Check","Energy Consumption and Autonomous Driving","","","","10.1007/978-3-319-19818-7_7","C. GuettierB. BradaiF. HochartP. ResendeJ. YellozA. Garnault","2016","http://link.springer.com/chapter/10.1007/978-3-319-19818-7_7","Chapter"
"Transforming petroleum downstream sector through big data: a holistic review","Journal of Petroleum Exploration and Production Technology","","10","6","10.1007/s13202-020-00889-2","Harsh PatelDhirenkumar PrajapatiDharamrajsinh MahidaManan Shah","2020","http://link.springer.com/article/10.1007/s13202-020-00889-2","Article"
"A Framework to Evaluate 5G Networks for Smart and Fail-Safe Communications in ERTMS/ETCS","Reliability, Safety, and Security of Railway Systems. Modelling, Analysis, Verification, and Certification","","","","10.1007/978-3-319-68499-4_3","Roberto CanonicoStefano MarroneRoberto NardoneValeria Vittorini","2017","http://link.springer.com/chapter/10.1007/978-3-319-68499-4_3","Chapter"
"Synthesis of simulation and implementation code for OpenMAX multimedia heterogeneous systems from UML/MARTE models","Multimedia Tools and Applications","","76","6","10.1007/s11042-016-3448-5","D. de la FuenteJ. BarbaJ. C. LópezP. PeñilH. PosadasP. Sánchez","2017","http://link.springer.com/article/10.1007/s11042-016-3448-5","Article"
"Towards Intelligent Optimization of Design Strategies of Cyber-Physical Systems: Measuring Efficacy Through Evolutionary Computations","Computational Intelligence in Emerging Technologies for Engineering Applications","","","","10.1007/978-3-030-34409-2_5","Soumya BanerjeeValentina E. BalasAbhishek PandeySamia Bouzefrane","2020","http://link.springer.com/chapter/10.1007/978-3-030-34409-2_5","Chapter"
"Systems Development for the Industrial IoT: Challenges from Industry R&D Projects","The Internet of Things in the Industrial Sector","","","","10.1007/978-3-030-24892-5_3","Nuno SantosFrancisco MoraisHelena RodriguesRicardo J. Machado","2019","http://link.springer.com/chapter/10.1007/978-3-030-24892-5_3","Chapter"
"Addressing the state explosion problem when visualizing off-nominal behaviors in a set of reactive requirements","Requirements Engineering","","24","2","10.1007/s00766-017-0281-y","Daniel AceitunaHyunsook Do","2019","http://link.springer.com/article/10.1007/s00766-017-0281-y","Article"
"Investigating Innovative E-Commerce Practices During COVID-19 Movement Control Order: Lessons from 4 Examples","Computational Science and Its Applications – ICCSA 2020","","","","10.1007/978-3-030-58817-5_64","Chien-Sing LeeK. Daniel Wong","2020","http://link.springer.com/chapter/10.1007/978-3-030-58817-5_64","Chapter"
"Government–Firm Collusion: A New Analytical Framework","Collusion, Local Governments and Development in China","","","","10.1007/978-981-10-5059-6_2","Huihua Nie","2017","http://link.springer.com/chapter/10.1007/978-981-10-5059-6_2","Chapter"
"A Formal Framework for Prototyping Executable Semantics in ATL","Theory and Practice of Model Transformation","","","","10.1007/978-3-319-93317-7_8","Artur Boronat","2018","http://link.springer.com/chapter/10.1007/978-3-319-93317-7_8","Chapter"
"Workflow at the Edges of Care","Cognitive Informatics","","","","10.1007/978-3-030-16916-9_10","Bradley N. DoebbelingPooja Paode","2019","http://link.springer.com/chapter/10.1007/978-3-030-16916-9_10","Chapter"
"Crowdsourcing for Large-Scale Software Development","Crowdsourcing","","","","10.1007/978-3-662-47011-4_1","Wei LiWei-Tek TsaiWenjun Wu","2015","http://link.springer.com/chapter/10.1007/978-3-662-47011-4_1","Chapter"
"A Case for a New IT Ecosystem: On-The-Fly Computing","Business & Information Systems Engineering","","62","6","10.1007/s12599-019-00627-x","Holger KarlDennis KundischFriedhelm Meyer auf der HeideHeike Wehrheim","2020","http://link.springer.com/article/10.1007/s12599-019-00627-x","Article"
"Uniform Model Interface for Assurance Case Integration with System Models","Computer Safety, Reliability, and Security","","","","10.1007/978-3-319-66284-8_4","Andrzej WardzińskiPaul Jones","2017","http://link.springer.com/chapter/10.1007/978-3-319-66284-8_4","Chapter"
"Applying Task-Technology Fit Model to the Healthcare Sector: a Case Study of Hospitals’ Computed Tomography Patient-Referral Mechanism","Journal of Medical Systems","","39","8","10.1007/s10916-015-0264-9","Ping-Shun ChenChun-Jen YuGary Yu-Hsin Chen","2015","http://link.springer.com/article/10.1007/s10916-015-0264-9","Article"
"A general framework for architecture composability","Formal Aspects of Computing","","28","2","10.1007/s00165-015-0349-8","Paul AttieEduard BaranovSimon BliudzeMohamad JaberJoseph Sifakis","2016","http://link.springer.com/article/10.1007/s00165-015-0349-8","Article"
"Modeling User Behaviors to Enable Context-Aware Proactive Decision Support","Context-Enhanced Information Fusion","","","","10.1007/978-3-319-28971-7_10","Benjamin NewsomRanjeev MittuMark A. LivingstonStephen RussellJonathan W. DeckerEric LeadbetterIra S. MoskowitzAntonio GilliamCiara SibleyJoseph CoyneMyriam Abramson","2016","http://link.springer.com/chapter/10.1007/978-3-319-28971-7_10","Chapter"
"Urban Microclimate Monitoring Using IoT-Based Architecture","Mission-Oriented Sensor Networks and Systems: Art and Science","","","","10.1007/978-3-319-92384-0_4","M. JhaA. TsouposP. MarpuP. ArmstrongA. Afshari","2019","http://link.springer.com/chapter/10.1007/978-3-319-92384-0_4","Chapter"
"Petri Nets to Event-B: Handling Mathematical Sequences Through an ERTMS L3 Case","New Trends in Model and Data Engineering","","","","10.1007/978-3-030-02852-7_5","Zakaryae BoudiAbderrahim Ait WakrimeSimon Collart-DutilleulMohamed Haloua","2018","http://link.springer.com/chapter/10.1007/978-3-030-02852-7_5","Chapter"
"A Hardware-in-the-Loop Platform for Rotary-Wing Unmanned Aerial Vehicles","Journal of Intelligent & Robotic Systems","","84","1 - 4","10.1007/s10846-016-0357-9","Igor Henrique Beloti PizettaAlexandre Santos BrandãoMário Sarcinelli-Filho","2016","http://link.springer.com/article/10.1007/s10846-016-0357-9","Article"
"Extending AUML for Interaction Protocols Specifying in the Context of Adaptive Coordination of Crisis Management Processes","Information Systems for Crisis Response and Management in Mediterranean Countries","","","","10.1007/978-3-319-24399-3_13","Wassim ChtourouLotfi Bouzguenda","2015","http://link.springer.com/chapter/10.1007/978-3-319-24399-3_13","Chapter"
"A Formal Model of Client-Cloud Interaction","Correct Software in Web Applications and Web Services","","","","10.1007/978-3-319-17112-8_4","Károly BósaRoxana-Maria HolomMircea Boris Vleju","2015","http://link.springer.com/chapter/10.1007/978-3-319-17112-8_4","Chapter"
"The Application of Salutogenesis to Organisations","The Handbook of Salutogenesis","","","","10.1007/978-3-319-04600-6_21","Georg F. BauerGregor J. Jenny","2017","http://link.springer.com/chapter/10.1007/978-3-319-04600-6_21","Chapter"
"A Framework for Flexible Program Evolution and Verification of Distributed Systems","Model-Driven Engineering and Software Development","","","","10.1007/978-3-030-37873-8_14","Olaf OweElahe FazeldehkordiJia-Chun Lin","2020","http://link.springer.com/chapter/10.1007/978-3-030-37873-8_14","Chapter"
"Personalized support for well-being at work: an overview of the SWELL project","User Modeling and User-Adapted Interaction","","30","3","10.1007/s11257-019-09238-3","Wessel KraaijSuzan VerberneSaskia KoldijkElsbeth de KorteSaskia van DantzigMaya SappelliMuhammad ShoaibSteven BosemsReinoud AchterkampAlberto BonomiJohn SchavemakerBob HulseboschThymen WabekeMiriam Vollenbroek-HuttenMark NeerincxMarten van Sinderen","2020","http://link.springer.com/article/10.1007/s11257-019-09238-3","Article"
"Transforming Timing Requirements into CCSL Constraints to Verify Cyber-Physical Systems","Formal Methods and Software Engineering","","","","10.1007/978-3-319-68690-5_4","Xiaohong ChenLing YinYijun YuZhi Jin","2017","http://link.springer.com/chapter/10.1007/978-3-319-68690-5_4","Chapter"
"On the depletion problem for an insurance risk process: new non-ruin quantities in collective risk theory","European Actuarial Journal","","5","2","10.1007/s13385-015-0112-9","Zied Ben-SalahHélène GuérinManuel MoralesHassan Omidi Firouzi","2015","http://link.springer.com/article/10.1007/s13385-015-0112-9","Article"
"Polychronous automata and their use for formal validation of AADL models","Frontiers of Computer Science","","13","4","10.1007/s11704-017-6134-5","Thierry GautierClément GuyAlexandre HonoratPaul Le GuernicJean-Pierre TalpinLoïc Besnard","2019","http://link.springer.com/article/10.1007/s11704-017-6134-5","Article"
"Tagungsband des 4. Kongresses Montage Handhabung Industrieroboter","","","","","10.1007/978-3-662-59317-2","Thorsten SchüppstuhlProf. Dr. Kirsten TrachtJürgen Roßmann","2019","http://link.springer.com/book/10.1007/978-3-662-59317-2","Book"
"Big Data Analytics in Healthcare: Data-Driven Methods for Typical Treatment Pattern Mining","Journal of Systems Science and Systems Engineering","","28","6","10.1007/s11518-019-5437-5","Chonghui GuoJingfeng Chen","2019","http://link.springer.com/article/10.1007/s11518-019-5437-5","Article"
"Service Model Innovation in Hospitals: Beyond Expert Organizations","Service Business Model Innovation in Healthcare and Hospital Management","","","","10.1007/978-3-319-46412-1_1","Christoph RascheTiziana MargariaBarry D. Floyd","2017","http://link.springer.com/chapter/10.1007/978-3-319-46412-1_1","Chapter"
"Learnings","S-BPM in the Production Industry","","","","10.1007/978-3-319-48466-2_7","Chiara Di FrancescomarinoChiara GhidiniMauro DragoniUdo KannengiesserRichard HeiningerDennis MajoeLubomir BillyPavol TerpakNicola FloresFranco CesaroAlexandra TotterDavid BonaldiMatthias NeubauerChristian Stary","2017","http://link.springer.com/chapter/10.1007/978-3-319-48466-2_7","Chapter"
"Challenges and Opportunities of Internet of Things for Health Care","A Handbook of Internet of Things in Biomedical and Cyber Physical System","","","","10.1007/978-3-030-23983-1_12","Sandhya MakkarAshirwad Kumar SinghSwetaSilpa Mohapatra","2020","http://link.springer.com/chapter/10.1007/978-3-030-23983-1_12","Chapter"
"Naming the pain in requirements engineering","Empirical Software Engineering","","22","5","10.1007/s10664-016-9451-7","D. Méndez FernándezS. WagnerM. KalinowskiM. FeldererP. MafraA. VetròT. ConteM.-T. ChristianssonD. GreerC. LasseniusT. MännistöM. NayabiM. OivoB. PenzenstadlerD. PfahlR. Prikladnicki","2017","http://link.springer.com/article/10.1007/s10664-016-9451-7","Article"
"A method for testing and validating executable statechart models","Software & Systems Modeling","","18","2","10.1007/s10270-018-0676-3","Tom MensAlexandre DecanNikolaos I. Spanoudakis","2019","http://link.springer.com/article/10.1007/s10270-018-0676-3","Article"
"Towards a Case-Based Reasoning Approach to Dynamic Adaptation for Large-Scale Distributed Systems","Case-Based Reasoning Research and Development","","","","10.1007/978-3-319-61030-6_18","Sorana Tania NemeşAndreea Buga","2017","http://link.springer.com/chapter/10.1007/978-3-319-61030-6_18","Chapter"
"Challenges of CE","Concurrent Engineering in the 21st Century","","","","10.1007/978-3-319-13776-6_28","Wim J. C. VerhagenJosip StjepandićNel Wognum","2015","http://link.springer.com/chapter/10.1007/978-3-319-13776-6_28","Chapter"
"Introduction to Intelligent Decision Support Systems","Biometric and Intelligent Decision Making Support","","","","10.1007/978-3-319-13659-2_1","Arturas Kaklauskas","2015","http://link.springer.com/chapter/10.1007/978-3-319-13659-2_1","Chapter"
"Building Smart University Using Innovative Technology and Architecture","Smart Universities","","","","10.1007/978-3-319-59454-5_6","Attila Adamkó","2018","http://link.springer.com/chapter/10.1007/978-3-319-59454-5_6","Chapter"
"PERSIST – A scalable software architecture for the control of diverse automotive hybrid topologies","15. Internationales Stuttgarter Symposium","","","","10.1007/978-3-658-08844-6_4","Johannes RichenhagenHariharan VenkitachalamStefan Pischinger Prof. Dr.Dr.-Ing. Axel Schloßer","2015","http://link.springer.com/chapter/10.1007/978-3-658-08844-6_4","Chapter"
"Aided design of market mechanisms for electricity clusters","Central European Journal of Operations Research","","28","4","10.1007/s10100-019-00640-1","Mariusz Kaleta","2020","http://link.springer.com/article/10.1007/s10100-019-00640-1","Article"
"Information quality in healthcare social media – an architectural approach","Health and Technology","","6","1","10.1007/s12553-016-0131-9","D. M. LopezB. BlobelC. Gonzalez","2016","http://link.springer.com/article/10.1007/s12553-016-0131-9","Article"
"Affordance-Based Interaction Design for Agent-Based Simulation Models","Multi-Agent Systems","","","","10.1007/978-3-319-17130-2_4","Franziska Klügl","2015","http://link.springer.com/chapter/10.1007/978-3-319-17130-2_4","Chapter"
"Widening requirements capture with soft methods: an investigation of hybrid M&S studies in health care","Journal of the Operational Research Society","","68","10","10.1057/s41274-016-0147-6","J H PowellN Mustafee","2017","http://link.springer.com/article/10.1057/s41274-016-0147-6","Article"
"An advanced decision support system for European disaster management: the feature of the skills taxonomy","Central European Journal of Operations Research","","26","2","10.1007/s10100-018-0528-9","Marion S. RaunerHelmut NiessnerSteen OddAndrew PopeKaren NevilleSheila O’RiordanLisa SasseKristina Tomic","2018","http://link.springer.com/article/10.1007/s10100-018-0528-9","Article"
"On energy impact of web user interface approaches","Cluster Computing","","19","4","10.1007/s10586-016-0665-7","Tomas CernyMichael Jeff Donahoo","2016","http://link.springer.com/article/10.1007/s10586-016-0665-7","Article"
"A versatile hardware/software platform for personalized driver assistance based on online sequential extreme learning machines","Neural Computing and Applications","","31","12","10.1007/s00521-019-04386-4","Inés del CampoVictoria MartínezJavier EchanobeEstibalitz AsuaRaúl FinkerKoldo Basterretxea","2019","http://link.springer.com/article/10.1007/s00521-019-04386-4","Article"
"Abstract","Journal of Cancer Education","","32","2","10.1007/s13187-017-1253-0","Jennifer Alluisi","2017","http://link.springer.com/article/10.1007/s13187-017-1253-0","Article"
"Psychiatrie, Psychosomatik, Psychotherapie","Springer Reference Medizin","","","","10.1007/978-3-662-49295-6","Prof. Dr. Dr. Hans-Jürgen MöllerProf. Dr. Gerd LauxProf. Dr. Dr. Hans-Peter Kapfhammer","2017","http://link.springer.com/book/10.1007/978-3-662-49295-6","Book"
"Emergency evacuation planning against dike-break flood: a GIS-based DSS for flood detention basin of Jingjiang in central China","Natural Hazards","","81","2","10.1007/s11069-015-2134-7","Wei ZhangJianzhong ZhouYi LiuXiao ChenChao Wang","2016","http://link.springer.com/article/10.1007/s11069-015-2134-7","Article"
"Energy-based fibre bundle model algorithms to predict soil reinforcement by roots","Plant and Soil","","446","1 - 2","10.1007/s11104-019-04327-z","Jinnan JiZhun MaoWenbin QuZhiqiang Zhang","2020","http://link.springer.com/article/10.1007/s11104-019-04327-z","Article"
"Survey on Concern Separation in Service Integration","SOFSEM 2016: Theory and Practice of Computer Science","","","","10.1007/978-3-662-49192-8_42","Tomas CernyMichael J. Donahoo","2016","http://link.springer.com/chapter/10.1007/978-3-662-49192-8_42","Chapter"
"A review on charging behavior of electric vehicles: data, model, and control","Control Theory and Technology","","18","3","10.1007/s11768-020-0048-8","Qing-Shan JiaTeng Long","2020","http://link.springer.com/article/10.1007/s11768-020-0048-8","Article"
"Search. Review. Repeat? An empirical study of threats to replicating SLR searches","Empirical Software Engineering","","25","1","10.1007/s10664-019-09763-0","Jacob KrügerChristian LausbergerIvonne von Nostitz-WallwitzGunter SaakeThomas Leich","2020","http://link.springer.com/article/10.1007/s10664-019-09763-0","Article"
"Expected Cost Analysis of Attack-Defense Trees","Quantitative Evaluation of Systems","","","","10.1007/978-3-030-30281-8_12","Julia EisentrautJan Křetínský","2019","http://link.springer.com/chapter/10.1007/978-3-030-30281-8_12","Chapter"
"Configuring use case models in product families","Software & Systems Modeling","","17","3","10.1007/s10270-016-0539-8","Ines HajriArda GoknilLionel C. BriandThierry Stephany","2018","http://link.springer.com/article/10.1007/s10270-016-0539-8","Article"
"BiAgent-Based Model for IoT Applications","Service-Oriented Computing – ICSOC 2017 Workshops","","","","10.1007/978-3-319-91764-1_9","Souad MarirRoumeissa KitouniZakaria BenzadriFaiza Belala","2018","http://link.springer.com/chapter/10.1007/978-3-319-91764-1_9","Chapter"
"Schedule Optimization for Ttethernet-based Time-triggered Automotive Systems","International Journal of Automotive Technology","","21","6","10.1007/s12239-020-0140-6","Rui ZhaoGuihe QinJie YanJun Qin","2020","http://link.springer.com/article/10.1007/s12239-020-0140-6","Article"
"Machine Learning Algorithms and Their Relationship with Modern Technologies","Machine Learning for Decision Makers","","","","10.1007/978-1-4842-2988-0_3","Patanjali Kashyap","2017","http://link.springer.com/chapter/10.1007/978-1-4842-2988-0_3","Chapter"
"Introduction","Prototyping of Concurrent Control Systems Implemented in FPGA Devices","","","","10.1007/978-3-319-45811-3_1","Remigiusz Wiśniewski","2017","http://link.springer.com/chapter/10.1007/978-3-319-45811-3_1","Chapter"
"Assessment of Flood Losses with Household Responses: Agent-Based Simulation in an Urban Catchment Area","Environmental Modeling & Assessment","","23","4","10.1007/s10666-018-9597-3","Liang Emlyn YangJürgen ScheffranDiana SüsserRichard DawsonYongqin David Chen","2018","http://link.springer.com/article/10.1007/s10666-018-9597-3","Article"
"Cruel Festival","Securing Urbanism","","","","10.1007/978-981-15-9964-4_9","Mark Laurence JacksonMark Hanlen","2020","http://link.springer.com/chapter/10.1007/978-981-15-9964-4_9","Chapter"
"Produktion und Logistik mit Zukunft","VDI-Buch","","","","10.1007/978-3-662-48266-7","Michael Schenk","2015","http://link.springer.com/book/10.1007/978-3-662-48266-7","Book"
"Mobile Anwendungen in Unternehmen","Angewandte Wirtschaftsinformatik","","","","10.1007/978-3-658-12010-8","Thomas BartonChristian MüllerChristian Seel","2016","http://link.springer.com/book/10.1007/978-3-658-12010-8","Book"
"Research on Edge Computing Architecture for Intelligent NC Machining Monitoring CPS","The Proceedings of the 2018 Asia-Pacific International Symposium on Aerospace Technology (APISAT 2018)","","","","10.1007/978-981-13-3305-7_117","Shaochun SuiXiaohua LiWenyi Li","2019","http://link.springer.com/chapter/10.1007/978-981-13-3305-7_117","Chapter"
"Towards a European health research and innovation cloud (HRIC)","Genome Medicine","","12","1","10.1186/s13073-020-0713-z","F. M. AarestrupA. AlbeyattiW. J. ArmitageC. AuffrayL. AugelloR. BallingN. BenhabilesG. BertoliniJ. G. BjaalieM. BlackN. BlombergP. BogaertM. BubakB. ClaerhoutL. ClarkeB. De Meulder","2020","http://link.springer.com/article/10.1186/s13073-020-0713-z","Article"
"Automatic Verification of Finite Precision Implementations of Linear Controllers","Tools and Algorithms for the Construction and Analysis of Systems","","","","10.1007/978-3-662-54577-5_9","Junkil ParkMiroslav PajicOleg SokolskyInsup Lee","2017","http://link.springer.com/chapter/10.1007/978-3-662-54577-5_9","Chapter"
"Modelling the factors influencing the service quality in supermarkets","International Journal of System Assurance Engineering and Management","","10","6","10.1007/s13198-019-00897-4","M. SureshG. MahadevanR. Dev Abhishek","2019","http://link.springer.com/article/10.1007/s13198-019-00897-4","Article"
"Rea: Workflows for Cyber-Physical Systems","Central European Functional Programming School","","","","10.1007/978-3-319-15940-9_14","Dávid JuhászLászló DomoszlaiBarnabás Králik","2015","http://link.springer.com/chapter/10.1007/978-3-319-15940-9_14","Chapter"
"Connection models for the Internet-of-Things","Frontiers of Computer Science","","14","3","10.1007/s11704-018-7395-3","Kangli HeHolger HermannsHengyang WuYixiang Chen","2019","http://link.springer.com/article/10.1007/s11704-018-7395-3","Article"
"ElectricVIS: visual analysis system for power supply data of smart city","The Journal of Supercomputing","","76","2","10.1007/s11227-019-02924-4","Qiang LuWenqiang XuHaibo ZhangQingpeng TangJie LiRui Fang","2020","http://link.springer.com/article/10.1007/s11227-019-02924-4","Article"
"A tailored participatory action research for foss communities","Empirical Software Engineering","","25","5","10.1007/s10664-020-09849-0","Adam AlamiPeter Axel NielsenAndrzej Wa̧sowski","2020","http://link.springer.com/article/10.1007/s10664-020-09849-0","Article"
"Logistik im Wandel der Zeit – Von der Produktionssteuerung zu vernetzten Supply Chains","","","","","10.1007/978-3-658-25412-4","Prof. Dr. Meike SchröderProf. Dr. Kirsten Wegner","2019","http://link.springer.com/book/10.1007/978-3-658-25412-4","Book"
"New Techniques","Software Development Measurement Programs","","","","10.1007/978-3-319-91836-5_7","Miroslaw StaronWilhelm Meding","2018","http://link.springer.com/chapter/10.1007/978-3-319-91836-5_7","Chapter"
"Informationsmanagement","","","","","10.1007/978-3-662-45863-1","Helmut Krcmar","2015","http://link.springer.com/book/10.1007/978-3-662-45863-1","Book"
"Gabler Versicherungslexikon","","","","","10.1007/978-3-8349-4625-6","Fred Wagner","2017","http://link.springer.com/book/10.1007/978-3-8349-4625-6","Book"
"Health Assessment of Automotive Batteries Through Computational Intelligence-Based Soft Sensors: An Empirical Study","International Joint Conference SOCO’17-CISIS’17-ICEUTE’17 León, Spain, September 6–8, 2017, Proceeding","","","","10.1007/978-3-319-67180-2_5","Eva AlmansaDavid AnseánInés CousoLuciano Sánchez","2018","http://link.springer.com/chapter/10.1007/978-3-319-67180-2_5","Chapter"
"The German Operational Monitoring System in the North Sea: Sensors, Methods and Example Data","Oil Pollution in the North Sea","","","","10.1007/698_2015_399","Björn BaschekMartin GadeKarl-Heinz van BernemFabian Schwichtenberg","2016","http://link.springer.com/chapter/10.1007/698_2015_399","Chapter"
"Children with Disabilities—The Invisible Child","Child Rights in India","","","","10.1007/978-81-322-2446-4_9","Geeta Chopra","2015","http://link.springer.com/chapter/10.1007/978-81-322-2446-4_9","Chapter"
"Survey of Biometric Techniques for Automotive Applications","Information Technology - New Generations","","","","10.1007/978-3-319-77028-4_62","Maria VillaMikhail GofmanSinjini Mitra","2018","http://link.springer.com/chapter/10.1007/978-3-319-77028-4_62","Chapter"
"Automated demarcation of requirements in textual specifications: a machine learning-based approach","Empirical Software Engineering","","25","6","10.1007/s10664-020-09864-1","Sallam AbualhaijaChetan AroraMehrdad SabetzadehLionel C. BriandMichael Traynor","2020","http://link.springer.com/article/10.1007/s10664-020-09864-1","Article"
"Smart manufacturing systems for Industry 4.0: Conceptual framework, scenarios, and future perspectives","Frontiers of Mechanical Engineering","","13","2","10.1007/s11465-018-0499-5","Pai ZhengHonghui wangZhiqian SangRay Y. ZhongYongkui LiuChao LiuKhamdi MubarokShiqiang YuXun Xu","2018","http://link.springer.com/article/10.1007/s11465-018-0499-5","Article"
"The Development and Regulation of Commercial Devices for Target-Controlled Drug Infusion","Total Intravenous Anesthesia and Target Controlled Infusions","","","","10.1007/978-3-319-47609-4_2","John B. Glen BVMS, PhD, FRCA","2017","http://link.springer.com/chapter/10.1007/978-3-319-47609-4_2","Chapter"
"Enabling Knowledge Flows in an Intelligent Systems Data Ecosystem","Real-time Linked Dataspaces","","","","10.1007/978-3-030-29665-0_2","Edward CurryAdeboyega Ojo","2020","http://link.springer.com/chapter/10.1007/978-3-030-29665-0_2","Chapter"
"A spatio-temporal specification language and its completeness & decidability","Journal of Cloud Computing","","9","1","10.1186/s13677-020-00209-3","Tengfei LiJing LiuHaiying SunXiang ChenLipeng ZhangJunfeng Sun","2020","http://link.springer.com/article/10.1186/s13677-020-00209-3","Article"
"Norms modeling constructs of business process compliance management frameworks: a conceptual evaluation","Artificial Intelligence and Law","","26","3","10.1007/s10506-017-9215-8","Mustafa HashmiGuido Governatori","2018","http://link.springer.com/article/10.1007/s10506-017-9215-8","Article"
"SD-CPS: software-defined cyber-physical systems. Taming the challenges of CPS with workflows at the edge","Cluster Computing","","22","3","10.1007/s10586-018-2874-8","Pradeeban KathiraveluPeter Van RoyLuís Veiga","2019","http://link.springer.com/article/10.1007/s10586-018-2874-8","Article"
"Scalable Verification of Linear Controller Software","Tools and Algorithms for the Construction and Analysis of Systems","","","","10.1007/978-3-662-49674-9_43","Junkil ParkMiroslav PajicInsup LeeOleg Sokolsky","2016","http://link.springer.com/chapter/10.1007/978-3-662-49674-9_43","Chapter"
"Survey on Simulation for Mobile Ad-Hoc Communication for Disaster Scenarios","Journal of Computer Science and Technology","","31","2","10.1007/s11390-016-1630-x","Erika RosasNicolás HidalgoVeronica Gil-CostaCarolina BonacicMauricio MarinHermes SengerLuciana ArantesCesar MarcondesOlivier Marin","2016","http://link.springer.com/article/10.1007/s11390-016-1630-x","Article"
"Visualization on Decision Support Systems Models: Literature Overview","Trends and Advances in Information Systems and Technologies","","","","10.1007/978-3-319-77703-0_73","Carlos Manuel Oliveira AlvesManuel Pérez Cota","2018","http://link.springer.com/chapter/10.1007/978-3-319-77703-0_73","Chapter"
"Template-based AADL automatic code generation","Frontiers of Computer Science","","13","4","10.1007/s11704-017-6477-y","Kai HuZhangbo DuanJiye WangLingchao GaoLihong Shang","2019","http://link.springer.com/article/10.1007/s11704-017-6477-y","Article"
"FAMAP: A Framework for Developing m-Health Apps","Trends and Advances in Information Systems and Technologies","","","","10.1007/978-3-319-77703-0_83","Iván García-MagariñoManuel Gonzalez BediaGuillermo Palacios-Navarro","2018","http://link.springer.com/chapter/10.1007/978-3-319-77703-0_83","Chapter"
"Modelling Urban Transportation System Through Dynamic Performance Management","Strategic Planning for Urban Transportation","","","","10.1007/978-3-030-36883-8_4","Guido Noto","2020","http://link.springer.com/chapter/10.1007/978-3-030-36883-8_4","Chapter"
"Characteristics of “work in agriculture” scientific communities. A bibliometric review","Agronomy for Sustainable Development","","39","4","10.1007/s13593-019-0582-2","Priscila Duarte MalanskiSandra SchiaviBenoît Dedieu","2019","http://link.springer.com/article/10.1007/s13593-019-0582-2","Article"
"Software Construction Monitoring and Predicting for Human-Machine Pair Programming","Structured Object-Oriented Formal Language and Method","","","","10.1007/978-3-030-13651-2_1","Shaoying Liu","2019","http://link.springer.com/chapter/10.1007/978-3-030-13651-2_1","Chapter"
"Functional Design","Designing, Selecting, Implementing and Using APS Systems","","","","10.1007/978-3-319-65055-5_4","Vincent C. S. WiersA. (Ton) G. de Kok","2018","http://link.springer.com/chapter/10.1007/978-3-319-65055-5_4","Chapter"
"A review of operations research models in invasive species management: state of the art, challenges, and future directions","Annals of Operations Research","","271","2","10.1007/s10479-017-2670-5","İ. Esra BüyüktahtakınRobert G. Haight","2018","http://link.springer.com/article/10.1007/s10479-017-2670-5","Article"
"Abstractions Refinement for Hybrid Systems Diagnosability Analysis","Diagnosability, Security and Safety of Hybrid Dynamic and Cyber-Physical Systems","","","","10.1007/978-3-319-74962-4_11","Hadi ZaatitiLina YePhilippe DagueJean-Pierre GalloisLouise Travé-Massuyès","2018","http://link.springer.com/chapter/10.1007/978-3-319-74962-4_11","Chapter"
"Disruptions: Truth and Consequences","Phantom Ex Machina","","","","10.1007/978-3-319-44468-0_20","Brian StewartAnshuman KhareRod Schatz","2017","http://link.springer.com/chapter/10.1007/978-3-319-44468-0_20","Chapter"
"Novel models to improve access to medicines for chronic diseases in South Africa: an analysis of stakeholder perspectives on community-based distribution models","Journal of Pharmaceutical Policy and Practice","","9","1","10.1186/s40545-016-0082-6","Bvudzai Priscilla MagadzireBruno MarchalKim Ward","2016","http://link.springer.com/article/10.1186/s40545-016-0082-6","Article"
"Elements of an Organization’s Infrastructure—Relevant Existing and Expectable Technologies","Digital Transformation Shaping the Subconscious Minds of Organizations","","","","10.1007/978-3-319-53618-7_3","Werner Leodolter","2017","http://link.springer.com/chapter/10.1007/978-3-319-53618-7_3","Chapter"
"Smart University: A Review from the Educational and Technological View of Internet of Things","Information Technology and Systems","","","","10.1007/978-3-030-11890-7_42","Dewar Rico-BautistaYurley Medina-CárdenasCesar D. Guerrero","2019","http://link.springer.com/chapter/10.1007/978-3-030-11890-7_42","Chapter"
"Simulation-Based Military Training","Guide to Simulation-Based Disciplines","","","","10.1007/978-3-319-61264-5_14","Agostino G. BruzzoneMarina Massei","2017","http://link.springer.com/chapter/10.1007/978-3-319-61264-5_14","Chapter"
"Data aggregation processes: a survey, a taxonomy, and design guidelines","Computing","","101","10","10.1007/s00607-018-0679-5","Simin CaiBarbara GallinaDag NyströmCristina Seceleanu","2019","http://link.springer.com/article/10.1007/s00607-018-0679-5","Article"
"RAPP: A Robotic-Oriented Ecosystem for Delivering Smart User Empowering Applications for Older People","International Journal of Social Robotics","","8","4","10.1007/s12369-016-0361-z","Sofia E. ReppouEmmanouil G. TsardouliasAthanassios M. KintsakisAndreas L. SymeonidisPericles A. MitkasFotis E. PsomopoulosGeorge T. KaragiannisCezary ZielinskiVincent PrunetJean-Pierre MerletMiren IturburuAlexandros Gkiokas","2016","http://link.springer.com/article/10.1007/s12369-016-0361-z","Article"
